1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2021,95050DVNCD2210W,110008062014,ADVANCED RADIATION CORP,2210 WALSH AVE,SANTA CLARA,SANTA CLARA,CA,95050,"","",37.369510,-121.963533,NAD83,NA,"",NA,NO,335,Electrical Equipment,"","","","","","",335110,"","","","","",1321219621149,Mercury,NO,0007439976,7439-97-6,149633,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",PRODUCTION,0.750000
2021,90222TNMCC417EA,110002139908,TNEMEC CO INC,417 E WEBER AVE,COMPTON,LOS ANGELES,CA,90222,"","",33.920000,-118.221840,NAD83,TNEMEC CO INC,077410538,TNEMEC CO INC,NO,325,Chemicals,"","","","","","",325510,"","","","","",1321220008534,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,1,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2021,90058CLGHR3049E,110000497917,SMITHFIELD PACKAGED MEATS CORP.,3049 E VERNON AVE,LOS ANGELES,LOS ANGELES,CA,90058,"","",34.007246,-118.219290,NAD83,UNITED GLOBAL FOODS US HOLDINGS INC,432050553,UNITED GLOBAL FOODS US HOLDINGS INC,NO,311,Food,"","","","","","",311611,311613,311612,"","","",1321220126433,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,0,NO,NO,NO,R,Pounds,29000.000000,8100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37100.000000,0.000000,24000.000000,24000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24000.000000,0.000000,24000.000000,37100.000000,0.000000,0.000000,37100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24000.000000,61100.000000,0.000000,PRODUCTION,1.060000
2021,92707BRSST311EA,110020517163,BRASSTECH INC.,311 E ALTON AVE,SANTA ANA,ORANGE,CA,92707,"","",33.705050,-117.863930,NAD83,MASCO CORP,005320924,MASCO CORP,NO,331,Primary Metals,"","","","","","",331529,"","","","","",1321220124770,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7652.000000,0.000000,0.000000,0.000000,7652.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7652.000000,0.008000,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,7652.000000,0.000000,0.000000,7652.008000,"",ACTIVITY,1.310000
2021,92022MTKNC790GR,110000478563,SENIOR AEROSPACE KETEMA DIV,790 GREENFIELD DR,EL CAJON,SAN DIEGO,CA,92021,"","",32.813320,-116.952720,NAD83,SENIOR OPERATIONS PLC,106944788,SENIOR OPERATIONS PLC,NO,336,Transportation Equipment,"","","","","","",336412,"","","","","",1321220307870,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.060000,0.000000,0.000000,0.060000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.060000,"",PRODUCTION,1.040000
2021,90280GRDNF5611E,110000474905,SAPUTO CHEESE USA INC,5611 E. IMPERIAL HWY,SOUTH GATE,LOS ANGELES,CA,90280,"","",33.931251,-118.172539,NAD83,SAPUTO INC.,NA,SAPUTO INC,NO,311,Food,"","","","","","",311513,"","","","","",1321219686348,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92281.320000,0.000000,92281.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92281.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92281.320000,92281.320000,0.000000,0.000000,0.000000,0.000000,92281.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92281.320000,"",PRODUCTION,1.040000
2021,92145SMRNC45249,110002625954,US MARINE CORPS AIR STATION MIRAMAR,45249 MIRAMAR WAY,SAN DIEGO,SAN DIEGO,CA,92145,"","",32.882236,-117.144252,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,"","","","","","",928110,"","","","","",1321220510440,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,"",ACTIVITY,1.000000
2021,91730MCSTR11000,110008266777,PAC RANCHO FOUNDRY,11000 JERSEY BLVD,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,"","",34.094600,-117.564490,NAD83,CFCH HOLDINGS INC,NA,CFHC HOLDINGS INC,NO,331,Primary Metals,"","","","","","",331512,"","","","","",1321220342289,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,NO,R,Pounds,250.000000,250.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,10.000000,0.000000,750.000000,0.000000,0.000000,0.000000,750.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,760.000000,510.000000,0.000000,0.000000,74.000000,0.000000,8.000000,0.000000,0.000000,0.000000,980.000000,0.000000,0.000000,1062.000000,"",PRODUCTION,1.120000
2021,95131QLNSN2165O,110009527798,EQUILON SAN JOSE TERMINAL,2165 O'TOOLE AVE,SAN JOSE,SANTA CLARA,CA,95131,"","",37.395171,-121.909701,NAD83,SHELL PETROLEUM INC,004294737,SHELL PETROLEUM INC,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1321219807272,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1149.000000,0.000000,0.000000,0.000000,0.000000,1149.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1150.000000,12.000000,0.000000,0.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1149.000000,0.000000,0.000000,1161.000000,"",PRODUCTION,1.030000
2021,93420NCLSN2555W,110000481755,PHILLIPS 66 CO-SANTA MARIA REFINERY,2555 WILLOW RD,ARROYO GRANDE,SAN LUIS OBISPO,CA,93420,"","",35.038889,-120.589722,NAD83,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,NO,324,Petroleum,"","","","","","",324110,"","","","","",1321220194726,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,NO,R,Pounds,174.000000,832.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,1006.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174.600000,0.000000,1.300000,0.000000,0.000000,175.900000,0.000000,175.900000,1006.300000,0.000000,0.000000,1006.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,175.900000,1182.500000,"",PRODUCTION,0.810000
2021,90501CNSYS548AM,110041514117,AERO-ELECTRIC CONNECTOR INC.,518 AMAPOLA AVE,TORRANCE,LOS ANGELES,CA,90501,"","",33.843000,-118.323490,NAD83,CONESYS INC,011556719,CONESYS INC,NO,332,Fabricated Metals,"","","","","","",332813,"","","","","",1321220422291,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,336.000000,0.000000,336.000000,0.000000,705.000000,0.000000,0.000000,21749.000000,22454.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22790.000000,336.000000,0.000000,0.000000,0.000000,0.000000,336.000000,0.000000,0.000000,0.000000,22454.000000,0.000000,0.000000,22790.000000,"",PRODUCTION,0.860000
2021,9003WNDZNG5222A,110058092166,ANODIZING INDUSTRIES INC.,5222 ALHAMBRA AVE.,LOS ANGELES,LOS ANGELES,CA,90032,"","",34.073860,-118.171610,NAD83,NA,"",NA,NO,332,Fabricated Metals,"","","","","","",332813,"","","","","",1321219607076,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,"",PRODUCTION,1.000000
2021,90813RCPRD1300P,110000476510,TESORO MARINE TERMINAL 2,1300 PIER B ST,LONG BEACH,LOS ANGELES,CA,90813,"","",33.777701,-118.209535,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1321220390025,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,0,YES,NO,NO,R,Pounds,47.000000,56.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,4.000000,0.000000,54.000000,17.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,72.000000,157.000000,0.000000,0.000000,100.000000,50.000000,4.000000,0.000000,0.000000,0.000000,17.000000,930.000000,1.000000,1102.000000,"",PRODUCTION,1.140000
2021,92126VLCNM151BL,110034175755,VULCAN MATERIALS CARROLL CANYON,10051 BLACK MOUNTAIN RD,SAN DIEGO,SAN DIEGO,CA,92126,"","",32.900733,-117.123586,NAD83,VULCAN MATERIALS CO,805344798,VULCAN MATERIALS CO,NO,324,Petroleum,"","","","","","",324121,"","","","","",1321220218895,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,0,YES,NO,NO,R,Pounds,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,"",PRODUCTION,1.000000
2021,92703DHRFR4002W,110000497999,STREMICKS HERITAGE FOODS,4002 WESTMINSTER AVE,SANTA ANA,ORANGE,CA,92703,"","",33.759700,-117.923650,NAD83,DAIRY FARMERS OF AMERICA INC,029855640,DAIRY FARMERS OF AMERICA INC,NO,311,Food,"","","","","","",311520,"","","","","",1321219765245,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13633.600000,122702.400000,136336.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13633.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,122702.400000,0.000000,136336.000000,13633.600000,0.000000,0.000000,0.000000,0.000000,13633.600000,0.000000,0.000000,0.000000,0.000000,0.000000,122702.400000,136336.000000,"",PRODUCTION,1.020000
2021,9270WRCHDM3233W,110066175114,ORCHID MPS,3233 W HARVARD ST,SANTA ANA,ORANGE,CA,92704,"","",33.720740,-117.913500,NAD83,ORCHID MPS HOLDINGS LLC,196551746,ORCHID MPS HOLDINGS LLC,NO,332,Fabricated Metals,"","","","","","",332710,"","","","","",1321219911955,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1511.000000,0.000000,0.000000,0.000000,1511.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1511.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1511.000000,0.000000,0.000000,1511.000000,"",PRODUCTION,1.410000
2021,91702LSLVN1704W,110000477261,VEOLIA ES TECHNICAL SOLUTIONS LLC,1704 W 1ST ST,AZUSA,LOS ANGELES,CA,91702,"","",34.121580,-117.936690,NAD83,VEOLIA ENVIRONMENTAL SERVICES,047577416,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA LLC,NO,562,Hazardous Waste,"","","","","","",562211,"","","","","",1321220524906,o-Xylene,NO,0000095476,95-47-6,16139,YES,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.190000,0.810000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,199495.000000,0.000000,199495.000000,0.000000,31198.000000,0.000000,0.000000,0.000000,0.000000,31198.810000,0.000000,230694.000000,5.190000,0.000000,0.000000,5.000000,0.030000,0.160000,0.000000,199495.000000,12103.000000,0.000000,0.000000,31198.810000,242802.000000,"",ACTIVITY,1.100000
2021,90040VLLYP5900S,110008061738,VALLEY PLATING WORKS INC,5900 SHEILA ST,COMMERCE,LOS ANGELES,CA,90040,"","",33.996720,-118.151990,NAD83,NA,"",VALLEY PLATING WORKS INC,NO,332,Fabricated Metals,"","","","","","",332813,"","","","","",1321219519725,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,1,YES,YES,NO,R,Pounds,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.850000,0.000000,0.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.850000,0.860000,0.000000,0.000000,0.010000,0.535500,0.314500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.860000,"",PRODUCTION,0.960000
2021,95903SDDSFENDOF,110000781592,"U.S. DOD, USAF, BEALE AFB",9 CES/CEIE 6425 B ST,BEALE AFB,YUBA,CA,95903,"","",39.089167,-121.424444,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,"","","","","","",928110,"","","","","",1321219853013,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,1,YES,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2587.600000,2587.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,2587.700000,0.000000,0.000000,2587.600000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2587.700000,"",ACTIVITY,0.700000
2021,93239CHMCL35251,110000481443,CHEMICAL WASTE MANAGEMENT INC,35251 OLD SKYLINE RD,KETTLEMAN CITY,KINGS,CA,93239,"","",35.959420,-120.008520,NAD83,WASTE MANAGEMENT INC,047577416,WASTE MANAGEMENT INC,NO,562,Hazardous Waste,"","","","","","",562211,562212,"","","","",1321220382422,Arsenic,NO,0007440382,7440-38-2,149989,YES,TRI,YES,1,YES,NO,NO,R,Pounds,1.360000,1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,11278.680000,1099.590000,0.000000,0.000000,2.000000,0.000000,0.000000,12383.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,12388.430000,0.000000,12378.270000,5.160000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12388.430000,"",PRODUCTION,0.410000
2021,93610CRTNT17775,110000481942,CERTAINTEED LLC,17775 AVE 23 1/2,CHOWCHILLA,MADERA,CA,93610,"","",37.093120,-120.226012,NAD83,SAINT-GOBAIN CORP,879321644,SAINT-GOBAIN CORP,NO,327,Nonmetallic Mineral Product,"","","","","","",327993,"","","","","",1321220399517,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,1,YES,YES,NO,R,Pounds,0.000000,163.197048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,163.197048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.571300,5.571300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.571300,168.768348,0.000000,0.000000,163.197048,0.000000,5.571300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,168.768348,"",PRODUCTION,1.000000
